term,crn,catalog_id,section,credits,title,meetings,timecodes,primary_instructor,instructors,cap,act,rem
Fall2014,73069,AC 0380,AAA,3.000,Municipal and Not-for-Profit Accounting,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '09/02-12/08', 'location': 'DSB 109'}]",['M 0630pm-0900pm 09/02-12/08 DSB 109'],Scott M  Brenner,Scott M  Brenner (P),5,1,4
Fall2014,72710,AC 0391,A,3.000,Internship,[],[],Tara M.  Berwick,Tara M.  Berwick (P),0,5,-5
Fall2014,71227,AC 0392,A,3.000,Internship,[],[],Tara M.  Berwick,Tara M.  Berwick (P),0,3,-3
Fall2014,72335,AC 0400,01,3.000,Introduction to Accounting,"[{'days': 'T', 'times': '0630pm-0930pm', 'dates': '09/02-10/21', 'location': 'DSB 112'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '09/13-09/13', 'location': 'DSB 112'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '09/27-09/27', 'location': 'DSB 112'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '10/11-10/11', 'location': 'DSB 112'}]","['T 0630pm-0930pm 09/02-10/21 DSB 112', 'S 0830am-0430pm 09/13-09/13 DSB 112', 'S 0830am-0430pm 09/13-09/13 DSB 112', 'S 0830am-0430pm 09/27-09/27 DSB 112', 'S 0830am-0430pm 09/27-09/27 DSB 112', 'S 0830am-0430pm 10/11-10/11 DSB 112', 'S 0830am-0430pm 10/11-10/11 DSB 112']",Patricia M.  Poli,Patricia M.  Poli (P),25,17,8
Fall2014,72336,AC 0500,01,3.000,Accounting Information for Decision-Making,"[{'days': 'T', 'times': '0630pm-0930pm', 'dates': '10/28-12/16', 'location': 'DSB 112'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '11/01-11/01', 'location': 'DSB 112'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '11/22-11/22', 'location': 'DSB 112'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '12/06-12/06', 'location': 'DSB 112'}]","['T 0630pm-0930pm 10/28-12/16 DSB 112', 'S 0830am-0430pm 11/01-11/01 DSB 112', 'S 0830am-0430pm 11/01-11/01 DSB 112', 'S 0830am-0430pm 11/22-11/22 DSB 112', 'S 0830am-0430pm 11/22-11/22 DSB 112', 'S 0830am-0430pm 12/06-12/06 DSB 112', 'S 0830am-0430pm 12/06-12/06 DSB 112']",Patricia M.  Poli,Patricia M.  Poli (P),20,25,-5
Fall2014,72337,AC 0570,01,3.000,Issues in Accounting Ethics,"[{'days': 'W', 'times': '1050am-0150pm', 'dates': '09/03-12/17', 'location': 'DSB 115'}]",['W 1050am-0150pm 09/03-12/17 DSB 115'],Joan L.  Lee,Joan L.  Lee (P),13,16,-3
Fall2014,72338,AC 0570,02,3.000,Issues in Accounting Ethics,"[{'days': 'R', 'times': '1050am-0150pm', 'dates': '09/04-12/18', 'location': 'DSB 115'}]",['R 1050am-0150pm 09/04-12/18 DSB 115'],Joan L.  Lee,Joan L.  Lee (P),13,15,-2
Fall2014,72339,AC 0570,03,3.000,Issues in Accounting Ethics,"[{'days': 'W', 'times': '1050am-0150pm', 'dates': '09/05-12/19', 'location': 'DSB 2109A'}]",['W 1050am-0150pm 09/05-12/19 DSB 2109A'],Dawn W  Massey,Dawn W  Massey (P),13,15,-2
Fall2014,72340,AC 0590,01,3.000,Research on Contemporary Issues in Accounting,"[{'days': 'T', 'times': '1050am-0150pm', 'dates': '09/02-12/16', 'location': 'DSB 2109A'}, {'days': 'S', 'times': '1000am-0100pm', 'dates': '09/20-09/20', 'location': 'DSB 110B'}]","['T 1050am-0150pm 09/02-12/16 DSB 2109A', 'S 1000am-0100pm 09/20-09/20 DSB 110B', 'S 1000am-0100pm 09/20-09/20 DSB 110B']",Dawn W  Massey,Dawn W  Massey (P),12,12,0
Fall2014,72341,AC 0590,02,3.000,Research on Contemporary Issues in Accounting,"[{'days': 'T', 'times': '0320pm-0620pm', 'dates': '09/02-12/16', 'location': 'DSB 2109A'}, {'days': 'S', 'times': '1000am-0100pm', 'dates': '09/20-09/20', 'location': 'DSB 110B'}]","['T 0320pm-0620pm 09/02-12/16 DSB 2109A', 'S 1000am-0100pm 09/20-09/20 DSB 110B', 'S 1000am-0100pm 09/20-09/20 DSB 110B']",Dawn W  Massey,Dawn W  Massey (P),12,13,-1
Fall2014,73141,AC 0590,03,3.000,Research on Contemporary Issues in Accounting,"[{'days': 'W', 'times': '0320pm-0620pm', 'dates': '09/03-12/17', 'location': 'DSB 2109A'}, {'days': 'S', 'times': '1000am-0100pm', 'dates': '09/20-09/20', 'location': 'DSB 110B'}]","['W 0320pm-0620pm 09/03-12/17 DSB 2109A', 'S 1000am-0100pm 09/20-09/20 DSB 110B', 'S 1000am-0100pm 09/20-09/20 DSB 110B']",Dawn W  Massey,Dawn W  Massey (P),12,12,0
Fall2014,73082,AS 0200,A,3.000,Roots of American Culture,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/02-12/08', 'location': 'CNS 5'}]",['MR 1230pm-0145pm 09/02-12/08 CNS 5'],Anna M.  Lawrence,Anna M.  Lawrence (P),25,12,13
Fall2014,73214,AS 0400,01,3.000,Critical Issues/Amer Studies,"[{'days': 'T', 'times': '0500pm-0730pm', 'dates': '09/02-12/16', 'location': 'CNS 108'}]",['T 0500pm-0730pm 09/02-12/16 CNS 108'],Cecelia F.  Bucki,Cecelia F.  Bucki (P),15,5,10
Fall2014,73340,AS 0404,01,3.000,American Studies Graduate Project,[],[],Sally E.  O'Driscoll,Sally E.  O'Driscoll (P),1,1,0
Fall2014,73253,AS 0453,01,3.000,American Popular Entertainments and Social History,"[{'days': 'MW', 'times': '0500pm-0730pm', 'dates': '09/03-10/22', 'location': 'CNS 106'}]",['MW 0500pm-0730pm 09/03-10/22 CNS 106'],Martha S.  LoMonaco,Martha S.  LoMonaco (P),15,3,12
Fall2014,73293,AS 0499,01,3.000,Independent Study,[],[],Anna M.  Lawrence,Anna M.  Lawrence (P),0,1,-1
Fall2014,71173,AY 0010,A,3.000,Introduction to Four-Field Anthropology,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/02-12/08', 'location': 'BNW 254'}]",['TF 0930am-1045am 09/02-12/08 BNW 254'],Scott M.  Lacy,Scott M.  Lacy (P),30,30,0
Fall2014,71174,AY 0010,B,3.000,Introduction to Four-Field Anthropology,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/02-12/08', 'location': 'SON 124'}]",['TF 1100am-1215pm 09/02-12/08 SON 124'],Scott M.  Lacy,Scott M.  Lacy (P),30,28,2
Fall2014,71990,AY 0052,A,3.000,Culture and Political Economy,"[{'days': 'TR', 'times': '0630pm-0745pm', 'dates': '09/02-12/08', 'location': 'CNS 303'}]",['TR 0630pm-0745pm 09/02-12/08 CNS 303'],David   Crawford,David   Crawford (P),5,2,3
Fall2014,72963,AY 0052,B,3.000,Culture and Political Economy,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/02-12/08', 'location': 'CNS 305'}]",['MR 1230pm-0145pm 09/02-12/08 CNS 305'],Joseph A.  Wilson,Joseph A.  Wilson (P),5,4,1
Fall2014,70525,AY 0110,A,3.000,Biological Anthropology,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '09/02-12/08', 'location': 'BNW 137'}]",['T 0630pm-0900pm 09/02-12/08 BNW 137'],Gary P.  Aronsen,Gary P.  Aronsen (P),28,24,4
Fall2014,72242,AY 0110,AAA,3.000,Biological Anthropology,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '09/02-12/08', 'location': 'BNW 137'}]",['T 0630pm-0900pm 09/02-12/08 BNW 137'],Gary P.  Aronsen,Gary P.  Aronsen (P),2,1,1
Fall2014,72964,AY 0110,B,3.000,Biological Anthropology,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '09/02-12/08', 'location': 'CNS 15'}]",['W 0630pm-0900pm 09/02-12/08 CNS 15'],Gary P.  Aronsen,Gary P.  Aronsen (P),30,27,3
Fall2014,71762,AY 0111,A,3.000,Cultural Anthropology,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/02-12/08', 'location': 'CNS 208'}]",['MR 0200pm-0315pm 09/02-12/08 CNS 208'],David   Crawford,David   Crawford (P),30,30,0
Fall2014,72965,AY 0130,A,3.000,Cultures of Africa,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/02-12/08', 'location': 'CNS 103'}]",['TF 0200pm-0315pm 09/02-12/08 CNS 103'],Scott M.  Lacy,Scott M.  Lacy (P),25,15,10
Fall2014,72967,AY 0152,A,3.000,Islamic Societies and Cultures,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/02-12/08', 'location': 'BLM LL105'}]",['MR 1100am-1215pm 09/02-12/08 BLM LL105'],David   Crawford,David   Crawford (P),30,16,14
Fall2014,70655,AE 0262,A,3.000,Ethics and the Community,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '09/02-12/08', 'location': 'DSB 112'}]",['W 0200pm-0430pm 09/02-12/08 DSB 112'],Robert A.  Liftig,Robert A.  Liftig (P),30,27,3
Fall2014,70374,AE 0265,A,3.000,Ethics in Education,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '09/02-12/08', 'location': 'DSB 110A'}]",['TR 0500pm-0615pm 09/02-12/08 DSB 110A'],Robert A.  Liftig,Robert A.  Liftig (P),29,28,1
Fall2014,72243,AE 0265,AAA,3.000,Ethics in Education,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '09/02-12/08', 'location': 'DSB 110A'}]",['TR 0500pm-0615pm 09/02-12/08 DSB 110A'],Robert A.  Liftig,Robert A.  Liftig (P),1,1,0
Fall2014,70458,AE 0276,A,3.000,Ethical Dimensions of Global Business Practices,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/02-12/08', 'location': 'DSB 115'}]",['MR 0930am-1045am 09/02-12/08 DSB 115'],Robert B.  Day,Robert B.  Day (P),30,13,17
Fall2014,72892,AE 0281,A,3.000,Ethics of Communications,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '09/02-12/08', 'location': 'DSB 110A'}]",['T 0630pm-0900pm 09/02-12/08 DSB 110A'],Barry   Butler,Barry   Butler (P),30,30,0
Fall2014,70193,AE 0284,B,3.000,Environmental Ethics,"[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '09/02-12/08', 'location': 'DMH 349'}]",['R 0630pm-0900pm 09/02-12/08 DMH 349'],David R.  Brown,David R.  Brown (P),27,22,5
Fall2014,72244,AE 0284,BBB,3.000,Environmental Ethics,"[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '09/02-12/08', 'location': 'DMH 349'}]",['R 0630pm-0900pm 09/02-12/08 DMH 349'],David R.  Brown,David R.  Brown (P),3,1,2
Fall2014,70001,AE 0285,A,3.000,Ethics of Health Care,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '09/02-12/08', 'location': 'DMH 350'}]",['MW 0500pm-0615pm 09/02-12/08 DMH 350'],Curtis R.  Naser,Curtis R.  Naser (P),27,25,2
Fall2014,70003,AE 0291,A,3.000,Business Ethics,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '09/02-12/08', 'location': 'DSB 112'}]",['MR 0800am-0915am 09/02-12/08 DSB 112'],David P.  Schmidt,David P.  Schmidt (P),30,28,2
Fall2014,70581,AE 0291,B,3.000,Business Ethics,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '09/02-12/08', 'location': 'CNS 15'}]",['T 0630pm-0900pm 09/02-12/08 CNS 15'],Scott W.  Ventrella,Scott W.  Ventrella (P),30,30,0
Fall2014,70592,AE 0291,C,3.000,Business Ethics,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '09/02-12/08', 'location': 'DMH 349'}]",['W 0630pm-0900pm 09/02-12/08 DMH 349'],Jeffrey L.  Yoder,Jeffrey L.  Yoder (P),30,29,1
Fall2014,70076,AE 0291,D,3.000,Business Ethics,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/02-12/08', 'location': 'DSB 115'}]",['MR 0200pm-0315pm 09/02-12/08 DSB 115'],Joan L.  Lee,Joan L.  Lee (P),28,31,-3
Fall2014,72891,AE 0291,E,3.000,Business Ethics,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/02-12/08', 'location': 'DSB 112'}]",['TF 0200pm-0315pm 09/02-12/08 DSB 112'],Francis T.  Hannafey,Francis T.  Hannafey (P),30,31,-1
Fall2014,70004,AE 0291,F,3.000,Business Ethics,[],[],Lisa M.  Sticca-Conrod,Lisa M.  Sticca-Conrod (P),20,17,3
Fall2014,70128,AE 0291,G,3.000,Business Ethics,[],[],Lisa M.  Sticca-Conrod,Lisa M.  Sticca-Conrod (P),20,19,1
Fall2014,70670,AR 0110,A,3.000,Elementary Modern Standard Arabic I,"[{'days': 'MW', 'times': '0300pm-0445pm', 'dates': '09/02-12/08', 'location': 'CNS 204'}]",['MW 0300pm-0445pm 09/02-12/08 CNS 204'],Abdel Illah A.  Douda,Abdel Illah A.  Douda (P),18,8,10
Fall2014,70794,AR 0210,A,3.000,Intermediate Modern Standard Arabic I,"[{'days': 'MW', 'times': '0500pm-0645pm', 'dates': '09/02-12/08', 'location': 'CNS 207'}]",['MW 0500pm-0645pm 09/02-12/08 CNS 207'],Abdel Illah A.  Douda,Abdel Illah A.  Douda (P),14,9,5
Fall2014,71866,AR 0381,A,3.000,Coordinating Seminar,"[{'days': 'W', 'times': '0100pm-0200pm', 'dates': '09/02-12/08', 'location': 'BY ARR '}]",['W 0100pm-0200pm 09/02-12/08 BY ARR '],Abdel Illah A.  Douda,Abdel Illah A.  Douda (P),5,1,4
Fall2014,70255,AH 0010,A,3.000,Origins and Transformations in Western Art,"[{'days': 'MR', 'times': '1230pm-0120pm', 'dates': '09/02-12/08', 'location': 'BLM LL105'}, {'days': 'W', 'times': '1200pm-1250pm', 'dates': '09/02-12/08', 'location': 'BLM LL105'}]","['MR 1230pm-0120pm 09/02-12/08 BLM LL105', 'W 1200pm-1250pm 09/02-12/08 BLM LL105', 'W 1200pm-1250pm 09/02-12/08 BLM LL105']",Katherine A.  Schwab,Katherine A.  Schwab (P),25,26,-1
Fall2014,70257,AH 0010,B,3.000,Origins and Transformations in Western Art,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/02-12/08', 'location': 'CNS 6'}]",['TF 0930am-1045am 09/02-12/08 CNS 6'],Philip I.  Eliasoph,Philip I.  Eliasoph (P),25,25,0
Fall2014,70932,AH 0010,C,3.000,Origins and Transformations in Western Art,"[{'days': 'TF', 'times': '1230pm-0120pm', 'dates': '09/02-12/08', 'location': 'CNS 9'}, {'days': 'W', 'times': '0100pm-0150pm', 'dates': '09/02-12/08', 'location': 'CNS 9'}]","['TF 1230pm-0120pm 09/02-12/08 CNS 9', 'W 0100pm-0150pm 09/02-12/08 CNS 9', 'W 0100pm-0150pm 09/02-12/08 CNS 9']",Marice E.  Rose,Marice E.  Rose (P),25,26,-1
Fall2014,71446,AH 0010,C01,3.000,Origins and Transformations in Western Art,"[{'days': 'TWF', 'times': '1100am-1150am', 'dates': '09/02-12/08', 'location': 'CNS 9'}]",['TWF 1100am-1150am 09/02-12/08 CNS 9'],Marice E.  Rose,Marice E.  Rose (P),0,19,-19
Fall2014,70258,AH 0010,D,3.000,Origins and Transformations in Western Art,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/02-12/08', 'location': 'CNS 6'}]",['TF 1100am-1215pm 09/02-12/08 CNS 6'],Philip I.  Eliasoph,Philip I.  Eliasoph (P),25,26,-1
Fall2014,70259,AH 0010,E,3.000,Origins and Transformations in Western Art,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '09/02-12/08', 'location': 'CNS 6'}]",['T 0630pm-0900pm 09/02-12/08 CNS 6'],Philip I.  Eliasoph,Philip I.  Eliasoph (P),22,20,2
Fall2014,73084,AH 0010,EEE,3.000,Origins and Transformations in Western Art,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '09/02-12/08', 'location': 'CNS 6'}]",['T 0630pm-0900pm 09/02-12/08 CNS 6'],Philip I.  Eliasoph,Philip I.  Eliasoph (P),3,2,1
Fall2014,73103,AH 0011,01,3.000,Visual Culture Since 1400: Expression and Experimentation,[],[],Victor L.  Deupi,Victor L.  Deupi (P),20,14,6
Fall2014,73138,AH 0011,A,3.000,Visual Culture Since 1400: Expression and Experimentation,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/02-12/08', 'location': 'CNS 6'}]",['MR 0200pm-0315pm 09/02-12/08 CNS 6'],Lauren Elise  Cesiro,Lauren Elise  Cesiro (P),25,17,8
Fall2014,73215,AH 0012,AA,3.000,"Introduction to the Art History of Asia, Africa, and the Americas","[{'days': 'TBA', 'times': '0', 'dates': 'TBA', 'location': ""Art History Req'd Intro Course and Asian Studies Maj/Minor Course and Black Studies Arts&Humanities and IDEA Course Eval - YES and VPA Arts Core: History Course and World Diversity""}]","[""TBA 0 TBA Art History Req'd Intro Course and Asian Studies Maj/Minor Course and Black Studies Arts&Humanities and IDEA Course Eval - YES and VPA Arts Core: History Course and World Diversity""]",09/15-10/31,09/15-10/31,0,0,0
Fall2014,72981,AH 0013,A,3.000,"Art of Africa, the Caribbean, and the Americas","[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '09/02-12/08', 'location': 'CNS 1'}]",['T 0630pm-0900pm 09/02-12/08 CNS 1'],Ive E.  Covaci,Ive E.  Covaci (P),22,20,2
Fall2014,73083,AH 0013,AAA,3.000,"Art of Africa, the Caribbean, and the Americas","[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '09/02-12/08', 'location': 'CNS 1'}]",['T 0630pm-0900pm 09/02-12/08 CNS 1'],Ive E.  Covaci,Ive E.  Covaci (P),3,3,0
Fall2014,72982,AH 0014,A,3.000,Art of Asia,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/02-12/08', 'location': 'CNS 6'}]",['MR 1100am-1215pm 09/02-12/08 CNS 6'],Ive E.  Covaci,Ive E.  Covaci (P),25,25,0
Fall2014,72984,AH 0152,A,3.000,Modern Art,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/02-12/08', 'location': 'CNS 1'}]",['MR 1230pm-0145pm 09/02-12/08 CNS 1'],Lauren Elise  Cesiro,Lauren Elise  Cesiro (P),25,19,6
Fall2014,72985,AH 0164,A,3.000,American Art: Civil War to Civil Rights,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '09/02-12/08', 'location': 'CNS 6'}]",['W 0200pm-0430pm 09/02-12/08 CNS 6'],Philip I.  Eliasoph,Philip I.  Eliasoph (P),25,24,1
Fall2014,72986,AH 0209,A,3.000,The Metropolitan Museum of Art Plaster Cast Collection at Fairfield University,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/02-12/08', 'location': 'BLM LL105'}]",['MR 0200pm-0315pm 09/02-12/08 BLM LL105'],Katherine A.  Schwab,Katherine A.  Schwab (P),12,10,2
Fall2014,70132,AH 0300,A,3.000,Independent Study-201409,[],[],TBA,TBA,0,0,0
Fall2014,70135,AH 0310,A,3.000,Internship- 201409,[],[],Marice E.  Rose,Marice E.  Rose (P),0,4,-4
Fall2014,72095,AH 0320,A,3.000,Junior Seminar,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/02-12/08', 'location': 'BLM LL105'}]",['TF 0200pm-0315pm 09/02-12/08 BLM LL105'],Marice E.  Rose,Marice E.  Rose (P),15,8,7
Fall2014,71858,AN 0301,A,3.000,Independent Study 201409,[],[],TBA,TBA,0,0,0
Fall2014,72386,BI 0015,A,3.000,General Biology I,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '09/02-12/08', 'location': 'BNW 332'}]",['TR 0500pm-0615pm 09/02-12/08 BNW 332'],Bethann   Balazsi,Bethann   Balazsi (P),24,22,2
Fall2014,70347,BI 0018,A,3.000,Human Biology: Form & Function,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/02-12/08', 'location': 'BNW 332'}]",['MR 0930am-1045am 09/02-12/08 BNW 332'],Indrani   Dutta,Indrani   Dutta (P),24,25,-1
Fall2014,70545,BI 0018,B,3.000,Human Biology: Form & Function,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/02-12/08', 'location': 'BNW 256'}]",['MR 1100am-1215pm 09/02-12/08 BNW 256'],Indrani   Dutta,Indrani   Dutta (P),24,25,-1
Fall2014,73158,BI 0070,A,3.000,"Science, Technology, and Society","[{'days': 'TF', 'times': '0800am-0915am', 'dates': '09/02-12/08', 'location': 'BNW 332'}]",['TF 0800am-0915am 09/02-12/08 BNW 332'],Lauren P.  Blair,Lauren P.  Blair (P),24,20,4
Fall2014,73159,BI 0070,B,3.000,"Science, Technology, and Society","[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/02-12/08', 'location': 'BNW 332'}]",['TF 0930am-1045am 09/02-12/08 BNW 332'],Lauren P.  Blair,Lauren P.  Blair (P),24,21,3
Fall2014,71075,BI 0071,A,3.000,Identity and the Human Genome,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/02-12/08', 'location': 'BNW 256'}]",['TF 0930am-1045am 09/02-12/08 BNW 256'],Olivia T.  Harriott,Olivia T.  Harriott (P),24,24,0
Fall2014,72948,BI 0073,A,3.000,Contemporary Nutrition: Food for Thought,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/02-12/08', 'location': 'BNW 254A'}]",['MR 0930am-1045am 09/02-12/08 BNW 254A'],Jacqueline A  Vernarelli,Jacqueline A  Vernarelli (P),24,24,0
Fall2014,73102,BI 0075,01,3.000,Ecology and Society,[],[],Thomas B.  Cunningham,Thomas B.  Cunningham (P),20,19,1
Fall2014,73104,BI 0078,01,3.000,Introduction to Marine Science,[],[],Thomas B.  Cunningham,Thomas B.  Cunningham (P),20,20,0
Fall2014,72893,BI 0078,A,3.000,Introduction to Marine Science,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '09/02-12/08', 'location': 'BNW 254A'}]",['TR 0500pm-0615pm 09/02-12/08 BNW 254A'],Brian D.  Ortman,Brian D.  Ortman (P),24,24,0
Fall2014,72894,BI 0078,B,3.000,Introduction to Marine Science,"[{'days': 'TR', 'times': '0630pm-0745pm', 'dates': '09/02-12/08', 'location': 'BNW 254A'}]",['TR 0630pm-0745pm 09/02-12/08 BNW 254A'],Brian D.  Ortman,Brian D.  Ortman (P),24,24,0
Fall2014,73098,BI 0107,A,4.000,Human Anatomy & Physiology I,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/02-12/08', 'location': 'SON 203'}]",['MR 1100am-1215pm 09/02-12/08 SON 203'],Christine   Earls,Christine   Earls (P),10,10,0
Fall2014,73099,BI 0107,B,4.000,Human Anatomy & Physiology I,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/02-12/08', 'location': 'SON 203'}]",['MR 1230pm-0145pm 09/02-12/08 SON 203'],Jacqueline A  Vernarelli,Jacqueline A  Vernarelli (P),10,10,0
Fall2014,72230,BI 0107,C01,4.000,Human Anatomy & Physiology I,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/02-12/08', 'location': 'SON 203'}]",['MR 1100am-1215pm 09/02-12/08 SON 203'],Christine   Earls,Christine   Earls (P),0,56,-56
Fall2014,72655,BI 0107,C02,4.000,Human Anatomy & Physiology I,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/02-12/08', 'location': 'SON 203'}]",['MR 1230pm-0145pm 09/02-12/08 SON 203'],Jacqueline A  Vernarelli,Jacqueline A  Vernarelli (P),0,49,-49
Fall2014,71542,BI 0107L,A,0.000,Human Anatomy & Physiology Lab,"[{'days': 'M', 'times': '0100pm-0350pm', 'dates': '09/02-12/08', 'location': 'BNW 240'}]",['M 0100pm-0350pm 09/02-12/08 BNW 240'],Christine   Earls,Christine   Earls (P),20,18,2
Fall2014,71546,BI 0107L,B,0.000,Human Anatomy & Physiology Lab,"[{'days': 'W', 'times': '0830am-1120am', 'dates': '09/02-12/08', 'location': 'BNW 240'}]",['W 0830am-1120am 09/02-12/08 BNW 240'],Anthony J.  DeCristofaro,Anthony J.  DeCristofaro (P),20,20,0
Fall2014,71574,BI 0107L,C,0.000,Human Anatomy & Physiology Lab,"[{'days': 'W', 'times': '1230pm-0320pm', 'dates': '09/02-12/08', 'location': 'BNW 240'}]",['W 1230pm-0320pm 09/02-12/08 BNW 240'],Anthony J.  DeCristofaro,Anthony J.  DeCristofaro (P),19,20,-1
Fall2014,71575,BI 0107L,D,0.000,Human Anatomy & Physiology Lab,"[{'days': 'W', 'times': '0530pm-0820pm', 'dates': '09/02-12/08', 'location': 'BNW 240'}]",['W 0530pm-0820pm 09/02-12/08 BNW 240'],Christopher F.  Mojcik,Christopher F.  Mojcik (P),20,16,4
Fall2014,71582,BI 0107L,E,0.000,Human Anatomy & Physiology Lab,"[{'days': 'R', 'times': '0100pm-0350pm', 'dates': '09/02-12/08', 'location': 'BNW 240'}]",['R 0100pm-0350pm 09/02-12/08 BNW 240'],Christine   Earls,Christine   Earls (P),20,16,4
Fall2014,72564,BI 0107L,F,0.000,Human Anatomy & Physiology Lab,"[{'days': 'F', 'times': '1000am-1250pm', 'dates': '09/02-12/08', 'location': 'BNW 240'}]",['F 1000am-1250pm 09/02-12/08 BNW 240'],Christine   Earls,Christine   Earls (P),20,20,0
Fall2014,73160,BI 0107L,G,0.000,Human Anatomy & Physiology Lab,"[{'days': 'R', 'times': '0530pm-0820pm', 'dates': '09/02-12/08', 'location': 'BNW 240'}]",['R 0530pm-0820pm 09/02-12/08 BNW 240'],Christopher F.  Mojcik,Christopher F.  Mojcik (P),20,15,5
Fall2014,70455,BI 0151,A,4.000,Elements of Microbiology,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/02-12/08', 'location': 'BNW 254'}]",['MR 1230pm-0145pm 09/02-12/08 BNW 254'],Eugenia T.  Zavras,Eugenia T.  Zavras (P),48,46,2
Fall2014,71599,BI 0151L,A,0.000,Elements of Microbiology Lab,"[{'days': 'M', 'times': '0200pm-0450pm', 'dates': '09/02-12/08', 'location': 'BNW 245'}]",['M 0200pm-0450pm 09/02-12/08 BNW 245'],Eugenia T.  Zavras,Eugenia T.  Zavras (P),15,14,1
Fall2014,71600,BI 0151L,B,0.000,Elements of Microbiology Lab,"[{'days': 'T', 'times': '0200pm-0450pm', 'dates': '09/02-12/08', 'location': 'BNW 245'}]",['T 0200pm-0450pm 09/02-12/08 BNW 245'],Eugenia T.  Zavras,Eugenia T.  Zavras (P),16,16,0
Fall2014,71601,BI 0151L,C,0.000,Elements of Microbiology Lab,"[{'days': 'R', 'times': '0200pm-0450pm', 'dates': '09/02-12/08', 'location': 'BNW 245'}]",['R 0200pm-0450pm 09/02-12/08 BNW 245'],Eugenia T.  Zavras,Eugenia T.  Zavras (P),16,15,1
Fall2014,73100,BI 0170,A,4.000,General Biology I (Majors),"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/02-12/08', 'location': 'SON 203'}]",['TF 0930am-1045am 09/02-12/08 SON 203'],Anita G.  Fernandez,"Anita G.  Fernandez (P), Shelley A.  Phelan ",13,13,0
Fall2014,73101,BI 0170,B,4.000,General Biology I (Majors),"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/02-12/08', 'location': 'SON 203'}]",['TF 1230pm-0145pm 09/02-12/08 SON 203'],Anita G.  Fernandez,"Anita G.  Fernandez (P), Shelley A.  Phelan ",17,18,-1
